Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Sierra Leone,SLE,30.371,30.579,30.789,31.012,31.263,31.572,31.973,32.481,33.098,33.812,34.601,35.435,36.272,37.073,37.809,38.468,39.046,39.555,39.998,40.365,40.641,40.808,40.861,40.796,40.616,40.312,39.873,39.318,38.683,38.01,37.348,36.746,36.246,35.888,35.705,35.729,35.98,36.432,37.055,37.822,38.702,39.66,40.66,41.669,42.66,43.624,44.566,45.5,46.432,47.348,48.224,49.034,49.762,50.401,50.951,51.423,51.835
El Salvador,SLV,49.969,50.637,51.264,51.847,52.385,52.883,53.349,53.792,54.215,54.617,54.987,55.31,55.576,55.783,55.937,56.04,56.097,56.129,56.164,56.233,56.378,56.642,57.042,57.585,58.267,59.082,60.011,61.01,62.032,63.039,63.99,64.85,65.609,66.267,66.818,67.27,67.64,67.958,68.253,68.541,68.834,69.135,69.44,69.743,70.048,70.357,70.668,70.98,71.291,71.599,71.902,72.195,72.479,72.753,73.015,73.267,73.512
Somalia,SOM,36.977,37.375,37.774,38.176,38.579,38.982,39.384,39.784,40.179,40.571,40.958,41.344,41.728,42.112,42.495,42.877,43.259,43.639,44.012,44.374,44.724,45.065,45.391,45.693,45.957,46.142,46.196,46.111,45.908,45.631,45.375,45.258,45.359,45.72,46.335,47.148,48.065,48.963,49.751,50.389,50.867,51.211,51.49,51.761,52.042,52.344,52.666,52.996,53.323,53.652,53.986,54.332,54.694,55.072,55.467,55.876,56.293
Sub-Saharan Africa (excluding high income),SSA,40.377,40.817,41.247,41.667,42.076,42.478,42.876,43.275,43.679,44.088,44.503,44.922,45.34,45.753,46.156,46.544,46.915,47.269,47.607,47.927,48.231,48.52,48.794,49.051,49.287,49.492,49.656,49.772,49.841,49.871,49.875,49.87,49.869,49.878,49.897,49.924,49.966,50.034,50.141,50.302,50.537,50.864,51.289,51.811,52.422,53.109,53.858,54.64,55.428,56.203,56.942,57.635,58.282,58.883,59.435,59.938,60.394
Sub-Saharan Africa,SSF,40.377,40.817,41.247,41.667,42.076,42.478,42.876,43.275,43.679,44.088,44.503,44.922,45.34,45.753,46.156,46.544,46.915,47.269,47.607,47.927,48.235,48.524,48.797,49.054,49.29,49.495,49.659,49.775,49.843,49.873,49.877,49.873,49.872,49.881,49.899,49.927,49.969,50.037,50.144,50.305,50.54,50.866,51.291,51.813,52.424,53.112,53.86,54.642,55.43,56.204,56.944,57.637,58.284,58.885,59.437,59.939,60.395
Small states,SST,54.749,55.217,55.664,56.074,56.468,56.828,57.147,57.458,57.758,58.052,58.354,58.649,58.951,59.235,59.517,59.824,60.159,60.504,60.885,61.275,61.684,62.051,62.439,62.728,62.998,63.251,63.521,63.796,63.941,64.075,64.175,64.272,64.301,64.167,64.0,63.914,63.826,63.667,63.399,63.268,63.202,63.164,63.285,63.416,63.713,64.103,64.536,65.041,65.584,66.14,66.647,67.11,67.552,67.934,68.276,68.596,68.869
Suriname,SUR,59.66,60.026,60.386,60.749,61.117,61.491,61.867,62.239,62.599,62.943,63.268,63.568,63.844,64.1,64.339,64.57,64.806,65.054,65.315,65.587,65.863,66.128,66.371,66.582,66.758,66.902,67.019,67.12,67.214,67.305,67.393,67.478,67.554,67.62,67.677,67.722,67.751,67.768,67.781,67.798,67.838,67.918,68.051,68.239,68.48,68.768,69.089,69.422,69.749,70.057,70.335,70.578,70.79,70.976,71.138,71.279,71.405
Slovak Republic,SVK,69.924,70.251,70.472,70.595,70.633,70.603,70.525,70.419,70.307,70.206,70.134,70.099,70.099,70.125,70.176,70.245,70.322,70.399,70.465,70.52,70.409,70.629,70.689,70.479,70.751,70.735,71.021,71.089,71.208,71.026,70.933,70.883,71.795,72.449,72.3,72.254,72.654,72.705,72.551,72.902,73.051,73.402,73.605,73.605,73.959,73.905,74.205,74.207,74.705,74.91,75.112,75.959,76.11,76.412,76.812,76.563,76.563
Slovenia,SVN,68.978,68.978,68.978,68.622,68.663,68.366,69.012,69.366,68.917,68.361,68.61,68.834,69.059,69.405,70.161,70.359,70.307,70.556,70.702,70.854,71.105,71.205,71.054,70.541,70.902,71.351,71.802,72.002,72.446,72.705,73.205,73.354,73.305,73.254,73.405,73.959,74.459,74.707,74.807,75.01,75.412,75.759,76.007,76.859,77.207,77.612,78.087,78.561,78.766,78.971,79.422,79.971,80.124,80.322,81.078,80.776,80.776
Sweden,SWE,73.006,73.474,73.35,73.555,73.733,73.862,74.079,74.122,73.973,74.085,74.649,74.624,74.718,74.867,74.98,74.985,74.969,75.38,75.469,75.524,75.741,76.026,76.327,76.552,76.816,76.668,76.931,77.092,76.979,77.727,77.537,77.667,77.999,78.06,78.65,78.74,78.959,79.198,79.339,79.441,79.644,79.795,79.846,80.095,80.498,80.546,80.749,80.9,81.1,81.351,81.451,81.802,81.705,81.956,82.254,82.205,82.205
Swaziland,SWZ,44.285,44.584,44.871,45.155,45.446,45.762,46.118,46.522,46.979,47.487,48.041,48.628,49.232,49.84,50.448,51.057,51.674,52.307,52.963,53.64,54.348,55.098,55.881,56.677,57.46,58.208,58.9,59.505,59.983,60.292,60.369,60.155,59.639,58.836,57.771,56.464,54.942,53.285,51.594,49.968,48.521,47.352,46.508,46.018,45.905,46.185,46.846,47.805,48.969,50.26,51.598,52.912,54.158,55.296,56.287,57.107,57.754
Seychelles,SYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.598,70.188,69.324,70.383,69.554,69.698,68.656,68.237,68.702,67.971,68.107,70.712,71.215,69.468,70.729,72.483,71.561,71.212,71.746,72.668,72.778,73.254,71.088,71.029,72.661,72.132,72.217,73.144,73.163,73.083,73.198,72.724,74.276,73.12,73.229,74.295,74.31
Syrian Arab Republic,SYR,51.971,52.568,53.176,53.797,54.435,55.096,55.788,56.51,57.26,58.03,58.814,59.6,60.378,61.137,61.872,62.579,63.258,63.914,64.552,65.172,65.774,66.359,66.928,67.477,68.005,68.508,68.981,69.423,69.831,70.207,70.553,70.871,71.167,71.444,71.708,71.961,72.205,72.439,72.664,72.882,73.11,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.648,72.939,72.108,71.27,70.549,70.046,69.817,69.904,70.31
Chad,TCD,38.019,38.279,38.536,38.795,39.061,39.346,39.666,40.028,40.432,40.872,41.332,41.792,42.233,42.638,43.003,43.327,43.619,43.892,44.161,44.43,44.704,44.986,45.269,45.55,45.824,46.082,46.315,46.52,46.692,46.835,46.952,47.053,47.148,47.243,47.339,47.431,47.505,47.556,47.582,47.59,47.593,47.603,47.638,47.716,47.848,48.054,48.349,48.729,49.182,49.691,50.233,50.778,51.3,51.778,52.204,52.575,52.903
East Asia & Pacific (IDA & IBRD countries),TEA,45.652,46.1,46.825,47.863,49.22,50.816,52.536,54.243,55.817,57.202,58.373,59.346,60.191,60.968,61.698,62.389,63.049,63.668,64.242,64.768,65.246,65.675,66.064,66.414,66.73,67.017,67.275,67.507,67.716,67.909,68.092,68.271,68.45,68.637,68.839,69.067,69.329,69.624,69.949,70.297,70.662,71.034,71.399,71.749,72.076,72.376,72.647,72.894,73.123,73.336,73.532,73.715,73.889,74.053,74.214,74.371,74.528
Europe & Central Asia (IDA & IBRD countries),TEC,63.834,64.309,64.629,65.049,65.343,65.623,65.813,65.882,66.089,66.119,66.351,66.509,66.649,66.748,66.885,66.679,66.676,66.66,66.711,66.694,66.741,67.022,67.327,67.422,67.398,67.748,68.46,68.617,68.722,68.656,68.533,68.279,67.743,67.021,66.812,66.88,67.358,67.933,68.273,68.15,68.251,68.46,68.508,68.635,68.958,69.09,69.669,70.134,70.426,70.981,71.303,71.854,72.152,72.53,72.765,72.992,73.249
Togo,TGO,40.297,40.941,41.58,42.215,42.846,43.473,44.098,44.72,45.339,45.955,46.568,47.175,47.777,48.371,48.958,49.537,50.112,50.683,51.246,51.799,52.339,52.863,53.365,53.839,54.276,54.673,55.028,55.337,55.592,55.784,55.888,55.873,55.734,55.485,55.146,54.756,54.359,54.0,53.72,53.544,53.489,53.551,53.707,53.935,54.23,54.598,55.048,55.578,56.174,56.814,57.465,58.092,58.668,59.174,59.601,59.949,60.232
Thailand,THA,54.703,55.235,55.747,56.233,56.694,57.136,57.567,58.0,58.444,58.905,59.387,59.888,60.405,60.93,61.46,61.986,62.496,62.987,63.464,63.936,64.433,64.993,65.635,66.353,67.128,67.911,68.642,69.266,69.747,70.073,70.25,70.303,70.283,70.241,70.204,70.192,70.214,70.266,70.346,70.462,70.624,70.841,71.11,71.424,71.775,72.149,72.534,72.915,73.279,73.617,73.923,74.197,74.446,74.678,74.895,75.103,75.303
Tajikistan,TJK,56.152,56.572,56.995,57.419,57.843,58.261,58.667,59.059,59.432,59.784,60.114,60.422,60.711,60.986,61.247,61.499,61.743,61.982,62.216,62.445,62.679,62.926,63.184,63.442,63.684,63.869,63.946,63.896,63.724,63.455,63.149,62.88,62.719,62.71,62.869,63.185,63.618,64.105,64.591,65.053,65.485,65.894,66.303,66.727,67.163,67.607,68.052,68.487,68.902,69.29,69.644,69.958,70.234,70.477,70.69,70.879,71.051
Turkmenistan,TKM,54.471,54.897,55.326,55.757,56.186,56.609,57.021,57.417,57.794,58.147,58.472,58.765,59.028,59.267,59.488,59.703,59.925,60.163,60.422,60.701,60.999,61.311,61.622,61.92,62.193,62.426,62.605,62.727,62.797,62.82,62.811,62.784,62.761,62.757,62.785,62.85,62.952,63.083,63.237,63.412,63.613,63.842,64.101,64.386,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.704,67.835
Latin America & the Caribbean (IDA & IBRD countries),TLA,55.635,56.119,56.584,57.03,57.459,57.878,58.293,58.708,59.128,59.554,59.982,60.41,60.831,61.241,61.639,62.026,62.408,62.786,63.167,63.549,63.933,64.316,64.696,65.067,65.434,65.794,66.148,66.499,66.849,67.2,67.558,67.926,68.307,68.696,69.093,69.495,69.895,70.288,70.667,71.031,71.376,71.699,72.005,72.295,72.573,72.84,73.1,73.355,73.606,73.855,74.1,74.341,74.575,74.801,75.02,75.231,75.437
Middle East & North Africa (IDA & IBRD countries),TMN,46.632,47.221,47.808,48.394,48.983,49.571,50.15,50.714,51.265,51.808,52.36,52.944,53.571,54.237,54.932,55.617,56.245,56.786,57.232,57.596,57.925,58.284,58.733,59.31,60.021,60.85,61.758,62.682,63.566,64.382,65.107,65.736,66.288,66.783,67.229,67.633,68.002,68.342,68.659,68.96,69.25,69.532,69.806,70.073,70.336,70.594,70.847,71.089,71.32,71.538,71.747,71.952,72.157,72.365,72.572,72.779,72.986
Tonga,TON,61.401,61.767,62.13,62.488,62.84,63.188,63.533,63.876,64.215,64.55,64.876,65.189,65.486,65.766,66.03,66.28,66.521,66.757,66.994,67.232,67.476,67.725,67.978,68.23,68.478,68.716,68.936,69.136,69.313,69.468,69.603,69.722,69.832,69.94,70.05,70.164,70.285,70.411,70.541,70.674,70.811,70.949,71.089,71.229,71.367,71.504,71.639,71.773,71.906,72.039,72.173,72.308,72.446,72.588,72.732,72.88,73.029
South Asia (IDA & IBRD),TSA,41.954,42.594,43.237,43.883,44.532,45.175,45.803,46.41,46.993,47.556,48.11,48.672,49.255,49.865,50.496,51.139,51.778,52.396,52.979,53.521,54.019,54.472,54.89,55.287,55.67,56.05,56.441,56.847,57.274,57.722,58.191,58.679,59.174,59.669,60.16,60.643,61.113,61.57,62.016,62.448,62.865,63.272,63.669,64.061,64.451,64.842,65.237,65.636,66.037,66.437,66.827,67.201,67.554,67.881,68.181,68.457,68.711
Sub-Saharan Africa (IDA & IBRD countries),TSS,40.377,40.817,41.247,41.667,42.076,42.478,42.876,43.275,43.679,44.088,44.503,44.922,45.34,45.753,46.156,46.544,46.915,47.269,47.607,47.927,48.235,48.524,48.797,49.054,49.29,49.495,49.659,49.775,49.843,49.873,49.877,49.873,49.872,49.881,49.899,49.927,49.969,50.037,50.144,50.305,50.54,50.866,51.291,51.813,52.424,53.112,53.86,54.642,55.43,56.204,56.944,57.637,58.284,58.885,59.437,59.939,60.395
Trinidad and Tobago,TTO,62.625,63.217,63.723,64.125,64.422,64.621,64.742,64.822,64.892,64.973,65.081,65.228,65.407,65.61,65.833,66.067,66.3,66.519,66.714,66.882,67.022,67.138,67.239,67.335,67.428,67.523,67.62,67.719,67.817,67.914,68.007,68.094,68.171,68.238,68.296,68.344,68.384,68.419,68.452,68.489,68.532,68.584,68.648,68.724,68.816,68.927,69.06,69.214,69.384,69.567,69.756,69.942,70.118,70.28,70.426,70.556,70.673
Tunisia,TUN,42.021,42.656,43.351,44.109,44.931,45.82,46.78,47.804,48.881,50.0,51.145,52.3,53.452,54.591,55.705,56.795,57.867,58.929,59.98,61.01,62.0,62.925,63.771,64.532,65.214,65.834,66.417,66.991,67.576,68.176,68.788,69.401,69.99,70.54,71.043,71.496,71.898,72.259,72.586,72.883,73.155,73.402,73.629,73.836,74.026,74.2,74.352,74.483,74.595,74.695,74.793,74.9,75.023,75.167,75.335,75.525,75.731
Turkey,TUR,45.369,46.093,46.83,47.573,48.312,49.035,49.733,50.406,51.053,51.678,52.286,52.887,53.492,54.109,54.741,55.387,56.046,56.709,57.37,58.023,58.667,59.297,59.915,60.52,61.111,61.682,62.231,62.758,63.266,63.763,64.256,64.757,65.275,65.815,66.377,66.963,67.57,68.189,68.807,69.417,70.008,70.571,71.102,71.6,72.06,72.481,72.866,73.219,73.549,73.859,74.154,74.437,74.711,74.977,75.239,75.498,75.755
Tanzania,TZA,43.686,43.94,44.195,44.456,44.731,45.022,45.33,45.654,45.993,46.345,46.718,47.119,47.546,47.992,48.447,48.891,49.306,49.675,49.987,50.237,50.429,50.576,50.692,50.788,50.863,50.904,50.888,50.803,50.651,50.447,50.206,49.953,49.719,49.54,49.444,49.46,49.609,49.889,50.297,50.831,51.493,52.281,53.173,54.142,55.161,56.196,57.218,58.209,59.156,60.048,60.893,61.713,62.528,63.348,64.163,64.95,65.675
Uganda,UGA,43.991,44.568,45.156,45.748,46.332,46.891,47.407,47.865,48.258,48.578,48.827,49.01,49.142,49.236,49.301,49.347,49.384,49.412,49.426,49.419,49.374,49.272,49.096,48.842,48.512,48.104,47.625,47.097,46.549,46.012,45.509,45.058,44.676,44.388,44.223,44.22,44.415,44.811,45.397,46.16,47.077,48.12,49.242,50.394,51.538,52.64,53.681,54.66,55.574,56.409,57.153,57.796,58.347,58.819,59.224,59.575,59.889
Ukraine,UKR,68.3,68.764,69.146,69.458,69.708,69.906,70.057,70.161,70.223,70.248,70.235,70.183,70.091,69.963,69.809,69.635,69.446,69.253,69.071,68.915,68.818,68.811,68.901,69.077,69.317,69.575,69.791,70.495,70.498,70.539,70.137,68.878,69.068,68.476,67.839,67.137,66.888,67.295,67.989,68.213,67.86,68.287,68.276,68.211,68.185,67.957,68.078,68.222,68.251,69.19,70.265,70.809,70.944,71.16,71.187,71.19,71.476
Upper middle income,UMC,49.835,50.354,51.006,51.849,52.921,54.165,55.491,56.821,58.075,59.189,60.188,61.034,61.751,62.425,63.05,63.573,64.082,64.546,64.972,65.33,65.689,66.038,66.39,66.683,66.945,67.284,67.685,67.947,68.195,68.402,68.598,68.779,68.852,68.908,69.083,69.325,69.652,69.995,70.322,70.584,70.898,71.232,71.544,71.861,72.196,72.483,72.83,73.142,73.413,73.709,73.947,74.231,74.474,74.717,74.925,75.135,75.338
Uruguay,URY,67.782,68.006,68.197,68.347,68.454,68.521,68.554,68.568,68.576,68.589,68.617,68.664,68.732,68.823,68.939,69.087,69.269,69.482,69.721,69.981,70.255,70.535,70.814,71.085,71.343,71.584,71.805,72.009,72.203,72.388,72.571,72.758,72.954,73.161,73.381,73.613,73.854,74.098,74.341,74.577,74.805,75.022,75.229,75.427,75.614,75.792,75.961,76.124,76.282,76.436,76.588,76.739,76.89,77.04,77.19,77.341,77.493
United States,USA,69.771,70.271,70.12,69.917,70.166,70.215,70.212,70.561,69.951,70.507,70.807,71.107,71.156,71.356,71.956,72.605,72.856,73.256,73.356,73.805,73.61,74.01,74.361,74.463,74.563,74.563,74.615,74.766,74.766,75.017,75.215,75.366,75.617,75.42,75.62,75.622,76.027,76.429,76.58,76.583,76.637,76.837,76.937,77.037,77.488,77.488,77.688,77.988,78.039,78.39,78.541,78.641,78.741,78.741,78.841,78.69,78.69
Uzbekistan,UZB,58.835,59.21,59.588,59.968,60.347,60.721,61.087,61.441,61.778,62.097,62.391,62.659,62.902,63.125,63.331,63.53,63.728,63.934,64.152,64.384,64.637,64.913,65.206,65.504,65.795,66.058,66.269,66.415,66.495,66.512,66.481,66.424,66.368,66.336,66.343,66.396,66.494,66.626,66.782,66.959,67.154,67.366,67.594,67.837,68.094,68.367,68.663,68.982,69.319,69.665,70.005,70.322,70.604,70.844,71.039,71.192,71.314
St. Vincent and the Grenadines,VCT,58.03,59.134,60.176,61.124,61.96,62.677,63.286,63.815,64.289,64.718,65.1,65.431,65.707,65.933,66.122,66.297,66.481,66.69,66.935,67.219,67.537,67.874,68.21,68.528,68.819,69.083,69.322,69.545,69.758,69.958,70.14,70.298,70.425,70.52,70.585,70.62,70.628,70.618,70.6,70.587,70.593,70.635,70.719,70.846,71.014,71.218,71.446,71.683,71.914,72.13,72.327,72.501,72.657,72.802,72.935,73.06,73.179
"Venezuela, RB",VEN,59.253,59.829,60.395,60.948,61.488,62.017,62.539,63.056,63.57,64.076,64.569,65.041,65.485,65.899,66.279,66.63,66.956,67.265,67.56,67.844,68.114,68.365,68.593,68.795,68.975,69.133,69.274,69.403,69.529,69.659,69.804,69.971,70.165,70.384,70.628,70.893,71.176,71.465,71.752,72.027,72.281,72.507,72.704,72.872,73.015,73.134,73.235,73.327,73.419,73.516,73.625,73.748,73.885,74.035,74.196,74.367,74.545
Vietnam,VNM,59.041,59.722,60.391,61.024,61.585,61.968,62.042,61.773,61.192,60.391,59.571,58.989,58.835,59.214,60.123,61.458,63.021,64.559,65.871,66.877,67.553,67.953,68.214,68.45,68.699,68.982,69.3,69.626,69.94,70.242,70.536,70.826,71.113,71.399,71.685,71.968,72.248,72.519,72.781,73.03,73.265,73.487,73.695,73.893,74.082,74.263,74.438,74.609,74.777,74.946,75.117,75.294,75.476,75.663,75.855,76.052,76.253
Vanuatu,VUT,46.441,47.044,47.648,48.251,48.853,49.452,50.047,50.635,51.217,51.795,52.369,52.943,53.52,54.101,54.688,55.283,55.89,56.506,57.125,57.743,58.348,58.929,59.477,59.989,60.467,60.916,61.346,61.768,62.194,62.628,63.072,63.527,63.986,64.444,64.897,65.345,65.784,66.214,66.634,67.043,67.438,67.82,68.189,68.545,68.889,69.221,69.541,69.852,70.152,70.442,70.721,70.988,71.241,71.481,71.709,71.925,72.133
World,WLD,52.572,53.077,53.502,54.036,54.715,55.385,56.125,56.84,57.446,58.06,58.653,59.18,59.665,60.112,60.605,61.046,61.463,61.88,62.233,62.588,62.867,63.2,63.517,63.758,64.016,64.267,64.564,64.816,65.022,65.241,65.435,65.624,65.789,65.915,66.125,66.323,66.613,66.912,67.172,67.406,67.685,67.984,68.25,68.524,68.863,69.136,69.475,69.794,70.083,70.406,70.683,70.972,71.215,71.46,71.694,71.857,72.035
Samoa,WSM,49.748,50.249,50.75,51.252,51.756,52.261,52.766,53.271,53.774,54.276,54.777,55.278,55.778,56.278,56.779,57.281,57.784,58.288,58.792,59.295,59.797,60.296,60.791,61.283,61.772,62.265,62.764,63.273,63.792,64.319,64.851,65.384,65.91,66.424,66.919,67.389,67.827,68.234,68.612,68.967,69.305,69.637,69.97,70.314,70.673,71.051,71.451,71.866,72.288,72.71,73.122,73.513,73.875,74.206,74.504,74.77,75.013
"Yemen, Rep.",YEM,34.361,34.471,34.739,35.187,35.815,36.597,37.488,38.427,39.366,40.28,41.161,42.017,42.878,43.763,44.676,45.62,46.597,47.599,48.614,49.63,50.636,51.621,52.577,53.489,54.346,55.133,55.837,56.46,57.004,57.475,57.877,58.22,58.519,58.787,59.036,59.275,59.504,59.724,59.939,60.155,60.382,60.631,60.903,61.2,61.52,61.857,62.205,62.552,62.888,63.208,63.508,63.786,64.046,64.291,64.523,64.743,64.953
South Africa,ZAF,52.215,52.559,52.894,53.229,53.571,53.926,54.301,54.691,55.085,55.478,55.852,56.192,56.485,56.728,56.924,57.075,57.191,57.291,57.397,57.526,57.704,57.957,58.287,58.69,59.154,59.668,60.219,60.773,61.291,61.734,62.062,62.239,62.251,62.092,61.756,61.226,60.49,59.58,58.548,57.45,56.341,55.273,54.299,53.481,52.878,52.567,52.614,53.01,53.72,54.701,55.888,57.201,58.545,59.83,60.993,61.981,62.774
Zambia,ZMB,45.124,45.502,45.869,46.225,46.574,46.929,47.302,47.701,48.127,48.575,49.039,49.51,49.971,50.401,50.78,51.089,51.317,51.456,51.501,51.442,51.265,50.957,50.525,49.986,49.359,48.661,47.913,47.142,46.379,45.658,45.003,44.431,43.948,43.564,43.297,43.166,43.183,43.346,43.653,44.104,44.702,45.448,46.33,47.33,48.432,49.63,50.929,52.313,53.749,55.194,56.588,57.872,59.011,59.982,60.775,61.397,61.874
Zimbabwe,ZWE,51.565,51.938,52.3,52.651,52.993,53.325,53.648,53.965,54.28,54.597,54.92,55.25,55.592,55.948,56.324,56.733,57.194,57.708,58.259,58.828,59.39,59.921,60.386,60.746,60.965,60.999,60.816,60.411,59.794,58.971,57.944,56.72,55.337,53.854,52.329,50.811,49.34,47.955,46.705,45.647,44.841,44.326,44.109,44.188,44.571,45.282,46.344,47.719,49.337,51.122,52.975,54.8,56.516,58.053,59.36,60.398,61.163
